COUNTRY,GDP (BILLIONS),CODE,YEAR,ENERGY,CONTINENT
Greece,246.4,GRC,1999,49.39,Europe
Greece,246.4,GRC,2000,53.42,Europe
Greece,246.4,GRC,2001,53.08,Europe
Greece,246.4,GRC,2002,53.95,Europe
Greece,246.4,GRC,2003,57.9,Europe
Greece,246.4,GRC,2004,58.8,Europe
Greece,246.4,GRC,2005,59.43,Europe
Greece,246.4,GRC,2006,60.17,Europe
Greece,246.4,GRC,2007,62.71,Europe
Greece,246.4,GRC,2008,62.92,Europe
Greece,246.4,GRC,2009,61.07,Europe
Greece,246.4,GRC,2010,57.38,Europe
Greece,246.4,GRC,2011,59.19,Europe
Greece,246.4,GRC,2012,60.75,Europe
Greece,246.4,GRC,2013,57.12,Europe
Greece,246.4,GRC,2014,50.35,Europe
Greece,246.4,GRC,2015,51.83,Europe
Greece,246.4,GRC,2016,54.41,Europe
Greece,246.4,GRC,2017,55.18,Europe
Greece,246.4,GRC,2018,53.25,Europe
Greece,246.4,GRC,2019,48.56,Europe
Greece,246.4,GRC,2020,46.84,Europe
Greece,246.4,GRC,2021,53.62,Europe
Guatemala,58.3,GTM,2000,6.03,Americas
Guatemala,58.3,GTM,2001,5.83,Americas
Guatemala,58.3,GTM,2002,6.14,Americas
Guatemala,58.3,GTM,2003,7.65,Americas
Guatemala,58.3,GTM,2004,6.74,Americas
Guatemala,58.3,GTM,2005,8.3,Americas
Guatemala,58.3,GTM,2006,8.29,Americas
Guatemala,58.3,GTM,2007,9.02,Americas
Guatemala,58.3,GTM,2008,8.44,Americas
Guatemala,58.3,GTM,2009,8.54,Americas
Guatemala,58.3,GTM,2010,7.99,Americas
Guatemala,58.3,GTM,2011,8.28,Americas
Guatemala,58.3,GTM,2012,9.32,Americas
Guatemala,58.3,GTM,2013,10.07,Americas
Guatemala,58.3,GTM,2014,10.69,Americas
Guatemala,58.3,GTM,2015,11.43,Americas
Guatemala,58.3,GTM,2016,12.03,Americas
Guatemala,58.3,GTM,2017,12.68,Americas
Guatemala,58.3,GTM,2018,14.11,Americas
Guatemala,58.3,GTM,2019,13.8,Americas
Guatemala,58.3,GTM,2020,13.43,Americas
Guatemala,58.3,GTM,2021,14.44,Americas
Honduras,19.37,HND,2000,3.54,Americas
Honduras,19.37,HND,2001,3.75,Americas
Honduras,19.37,HND,2002,3.93,Americas
Honduras,19.37,HND,2003,4.35,Americas
Honduras,19.37,HND,2004,4.66,Americas
Honduras,19.37,HND,2005,5.39,Americas
Honduras,19.37,HND,2006,5.74,Americas
Honduras,19.37,HND,2007,6.05,Americas
Honduras,19.37,HND,2008,6.29,Americas
Honduras,19.37,HND,2009,6.37,Americas
Honduras,19.37,HND,2010,6.52,Americas
Honduras,19.37,HND,2011,7,Americas
Honduras,19.37,HND,2012,7.49,Americas
Honduras,19.37,HND,2013,7.73,Americas
Honduras,19.37,HND,2014,8.37,Americas
Honduras,19.37,HND,2015,9.39,Americas
Honduras,19.37,HND,2016,9.56,Americas
Honduras,19.37,HND,2017,9.6,Americas
Honduras,19.37,HND,2018,9.9,Americas
Honduras,19.37,HND,2019,11.12,Americas
Honduras,19.37,HND,2020,11.31,Americas
Honduras,19.37,HND,2021,11.97,Americas
Hong Kong,292.7,HKG,1985,19.249445,Asia
Hong Kong,292.7,HKG,1986,21.418888,Asia
Hong Kong,292.7,HKG,1987,23.75361,Asia
Hong Kong,292.7,HKG,1988,25.5075,Asia
Hong Kong,292.7,HKG,1989,27.363333,Asia
Hong Kong,292.7,HKG,1990,28.96,Asia
Hong Kong,292.7,HKG,1991,31.88889,Asia
Hong Kong,292.7,HKG,1992,35.075554,Asia
Hong Kong,292.7,HKG,1993,35.9475,Asia
Hong Kong,292.7,HKG,1994,26.740833,Asia
Hong Kong,292.7,HKG,1995,27.915556,Asia
Hong Kong,292.7,HKG,1996,28.44,Asia
Hong Kong,292.7,HKG,1997,28.943056,Asia
Hong Kong,292.7,HKG,1998,31.414444,Asia
Hong Kong,292.7,HKG,1999,29.495832,Asia
Hong Kong,292.7,HKG,2000,29.45,Asia
Hong Kong,292.7,HKG,2001,30.48,Asia
Hong Kong,292.7,HKG,2002,32.26,Asia
Hong Kong,292.7,HKG,2003,33.38,Asia
Hong Kong,292.7,HKG,2004,34.9,Asia
Hong Kong,292.7,HKG,2005,36.14,Asia
Hong Kong,292.7,HKG,2006,36.29,Asia
Hong Kong,292.7,HKG,2007,36.61,Asia
Hong Kong,292.7,HKG,2008,35.71,Asia
Hong Kong,292.7,HKG,2009,36.41,Asia
Hong Kong,292.7,HKG,2010,36.04,Asia
Hong Kong,292.7,HKG,2011,36.73,Asia
Hong Kong,292.7,HKG,2012,36.47,Asia
Hong Kong,292.7,HKG,2013,36.75,Asia
Hong Kong,292.7,HKG,2014,37.46,Asia
Hong Kong,292.7,HKG,2015,35.72,Asia
Hong Kong,292.7,HKG,2016,36,Asia
Hong Kong,292.7,HKG,2017,34.85,Asia
Hong Kong,292.7,HKG,2018,34.42,Asia
Hong Kong,292.7,HKG,2019,34.74,Asia
Hong Kong,292.7,HKG,2020,33.14,Asia
Hong Kong,292.7,HKG,2021,35.25,Asia
Hungary,129.7,HUN,1985,26.794,Europe
Hungary,129.7,HUN,1986,28.044,Europe
Hungary,129.7,HUN,1987,29.749,Europe
Hungary,129.7,HUN,1988,29.233,Europe
Hungary,129.7,HUN,1989,29.596,Europe
Hungary,129.7,HUN,1990,28.44,Europe
Hungary,129.7,HUN,1991,29.96,Europe
Hungary,129.7,HUN,1992,31.68,Europe
Hungary,129.7,HUN,1993,32.91,Europe
Hungary,129.7,HUN,1994,33.52,Europe
Hungary,129.7,HUN,1995,34.02,Europe
Hungary,129.7,HUN,1996,35.09,Europe
Hungary,129.7,HUN,1997,35.4,Europe
Hungary,129.7,HUN,1998,37.2,Europe
Hungary,129.7,HUN,1999,37.83,Europe
Hungary,129.7,HUN,2000,35.19,Europe
Hungary,129.7,HUN,2001,36.42,Europe
Hungary,129.7,HUN,2002,36.15,Europe
Hungary,129.7,HUN,2003,34.13,Europe
Hungary,129.7,HUN,2004,33.71,Europe
Hungary,129.7,HUN,2005,35.75,Europe
Hungary,129.7,HUN,2006,35.85,Europe
Hungary,129.7,HUN,2007,39.96,Europe
Hungary,129.7,HUN,2008,40.02,Europe
Hungary,129.7,HUN,2009,35.91,Europe
Hungary,129.7,HUN,2010,37.37,Europe
Hungary,129.7,HUN,2011,36.02,Europe
Hungary,129.7,HUN,2012,34.62,Europe
Hungary,129.7,HUN,2013,30.25,Europe
Hungary,129.7,HUN,2014,29.35,Europe
Hungary,129.7,HUN,2015,30.29,Europe
Hungary,129.7,HUN,2016,31.81,Europe
Hungary,129.7,HUN,2017,32.8,Europe
Hungary,129.7,HUN,2018,31.91,Europe
Hungary,129.7,HUN,2019,34.05,Europe
Hungary,129.7,HUN,2020,34.08,Europe
Hungary,129.7,HUN,2021,34.81,Europe
Iceland,16.2,ISL,1985,3.83741,Europe
Iceland,16.2,ISL,1986,4.057842,Europe
Iceland,16.2,ISL,1987,4.152033,Europe
Iceland,16.2,ISL,1988,4.415945,Europe
Iceland,16.2,ISL,1989,4.475226,Europe
Iceland,16.2,ISL,1990,4.51,Europe
Iceland,16.2,ISL,1991,4.49,Europe
Iceland,16.2,ISL,1992,4.55,Europe
Iceland,16.2,ISL,1993,4.73,Europe
Iceland,16.2,ISL,1994,4.77,Europe
Iceland,16.2,ISL,1995,4.98,Europe
Iceland,16.2,ISL,1996,5.12,Europe
Iceland,16.2,ISL,1997,5.59,Europe
Iceland,16.2,ISL,1998,6.27,Europe
Iceland,16.2,ISL,1999,7.19,Europe
Iceland,16.2,ISL,2000,7.68,Europe
Iceland,16.2,ISL,2001,8.03,Europe
Iceland,16.2,ISL,2002,8.42,Europe
Iceland,16.2,ISL,2003,8.51,Europe
Iceland,16.2,ISL,2004,8.61,Europe
Iceland,16.2,ISL,2005,8.68,Europe
Iceland,16.2,ISL,2006,9.92,Europe
Iceland,16.2,ISL,2007,11.97,Europe
Iceland,16.2,ISL,2008,16.47,Europe
Iceland,16.2,ISL,2009,16.83,Europe
Iceland,16.2,ISL,2010,17.06,Europe
Iceland,16.2,ISL,2011,17.21,Europe
Iceland,16.2,ISL,2012,17.55,Europe
Iceland,16.2,ISL,2013,18.11,Europe
Iceland,16.2,ISL,2014,18.12,Europe
Iceland,16.2,ISL,2015,18.79,Europe
Iceland,16.2,ISL,2016,18.55,Europe
Iceland,16.2,ISL,2017,19.24,Europe
Iceland,16.2,ISL,2018,19.82,Europe
Iceland,16.2,ISL,2019,19.49,Europe
Iceland,16.2,ISL,2020,19.13,Europe
Iceland,16.2,ISL,2021,19.620588,Europe
India,2048,IND,1985,186.38583,Asia
India,2048,IND,1986,202.6772,Asia
India,2048,IND,1987,223.6695,Asia
India,2048,IND,1988,241.30463,Asia
India,2048,IND,1989,272.44644,Asia
India,2048,IND,1990,287.76282,Asia
India,2048,IND,1991,320.45764,Asia
India,2048,IND,1992,337.15332,Asia
India,2048,IND,1993,362.17624,Asia
India,2048,IND,1994,387.96698,Asia
India,2048,IND,1995,427.14877,Asia
India,2048,IND,1996,443.2054,Asia
India,2048,IND,1997,469.15353,Asia
India,2048,IND,1998,505.07843,Asia
India,2048,IND,1999,547.3625,Asia
India,2048,IND,2000,571.39,Asia
India,2048,IND,2001,586.09,Asia
India,2048,IND,2002,609.64,Asia
India,2048,IND,2003,638.13,Asia
India,2048,IND,2004,698.32,Asia
India,2048,IND,2005,704.52,Asia
India,2048,IND,2006,744.43,Asia
India,2048,IND,2007,796.26,Asia
India,2048,IND,2008,828.41,Asia
India,2048,IND,2009,879.71,Asia
India,2048,IND,2010,937.47,Asia
India,2048,IND,2011,1034,Asia
India,2048,IND,2012,1091.84,Asia
India,2048,IND,2013,1146.14,Asia
India,2048,IND,2014,1262.02,Asia
India,2048,IND,2015,1321.96,Asia
India,2048,IND,2016,1401.63,Asia
India,2048,IND,2017,1471.16,Asia
India,2048,IND,2018,1578.98,Asia
India,2048,IND,2019,1621.91,Asia
India,2048,IND,2020,1562.71,Asia
India,2048,IND,2021,1713.75,Asia
Indonesia,856.1,IDN,1985,16.369,Asia
Indonesia,856.1,IDN,1986,18.415,Asia
Indonesia,856.1,IDN,1987,20.72,Asia
Indonesia,856.1,IDN,1988,24.807,Asia
Indonesia,856.1,IDN,1989,28.487,Asia
Indonesia,856.1,IDN,1990,33.11472,Asia
Indonesia,856.1,IDN,1991,38.10263,Asia
Indonesia,856.1,IDN,1992,40.28435,Asia
Indonesia,856.1,IDN,1993,39.70743,Asia
Indonesia,856.1,IDN,1994,45.92842,Asia
Indonesia,856.1,IDN,1995,54.12053,Asia
Indonesia,856.1,IDN,1996,58.86776,Asia
Indonesia,856.1,IDN,1997,70.69102,Asia
Indonesia,856.1,IDN,1998,76.69271,Asia
Indonesia,856.1,IDN,1999,83.97097,Asia
Indonesia,856.1,IDN,2000,98.03,Asia
Indonesia,856.1,IDN,2001,106.15,Asia
Indonesia,856.1,IDN,2002,113.03,Asia
Indonesia,856.1,IDN,2003,117.39,Asia
Indonesia,856.1,IDN,2004,124.77,Asia
Indonesia,856.1,IDN,2005,132.88,Asia
Indonesia,856.1,IDN,2006,137.98,Asia
Indonesia,856.1,IDN,2007,148.39,Asia
Indonesia,856.1,IDN,2008,155.89,Asia
Indonesia,856.1,IDN,2009,162.84,Asia
Indonesia,856.1,IDN,2010,177.51,Asia
Indonesia,856.1,IDN,2011,191.87,Asia
Indonesia,856.1,IDN,2012,208.94,Asia
Indonesia,856.1,IDN,2013,225.16,Asia
Indonesia,856.1,IDN,2014,237.52,Asia
Indonesia,856.1,IDN,2015,243.27,Asia
Indonesia,856.1,IDN,2016,257.55,Asia
Indonesia,856.1,IDN,2017,265.81,Asia
Indonesia,856.1,IDN,2018,283.79,Asia
Indonesia,856.1,IDN,2019,295.43,Asia
Indonesia,856.1,IDN,2020,291.7,Asia
Indonesia,856.1,IDN,2021,309.09,Asia
Iran,402.7,IRN,1985,38.915,Asia
Iran,402.7,IRN,1986,42.186,Asia
Iran,402.7,IRN,1987,45.062,Asia
Iran,402.7,IRN,1988,46.97,Asia
Iran,402.7,IRN,1989,51.431,Asia
Iran,402.7,IRN,1990,57.655,Asia
Iran,402.7,IRN,1991,62.814,Asia
Iran,402.7,IRN,1992,67.178,Asia
Iran,402.7,IRN,1993,74.686,Asia
Iran,402.7,IRN,1994,81.004,Asia
Iran,402.7,IRN,1995,84.353,Asia
Iran,402.7,IRN,1996,89.74,Asia
Iran,402.7,IRN,1997,96.983,Asia
Iran,402.7,IRN,1998,102.385,Asia
Iran,402.7,IRN,1999,110.088,Asia
Iran,402.7,IRN,2000,114.28,Asia
Iran,402.7,IRN,2001,122.64,Asia
Iran,402.7,IRN,2002,133.02,Asia
Iran,402.7,IRN,2003,145.22,Asia
Iran,402.7,IRN,2004,157.43,Asia
Iran,402.7,IRN,2005,168.21,Asia
Iran,402.7,IRN,2006,182.04,Asia
Iran,402.7,IRN,2007,192.65,Asia
Iran,402.7,IRN,2008,201.92,Asia
Iran,402.7,IRN,2009,208.45,Asia
Iran,402.7,IRN,2010,219.47,Asia
Iran,402.7,IRN,2011,226.06,Asia
Iran,402.7,IRN,2012,239.24,Asia
Iran,402.7,IRN,2013,261.65,Asia
Iran,402.7,IRN,2014,273.73,Asia
Iran,402.7,IRN,2015,280.78,Asia
Iran,402.7,IRN,2016,288.22,Asia
Iran,402.7,IRN,2017,306.68,Asia
Iran,402.7,IRN,2018,308.05,Asia
Iran,402.7,IRN,2019,321.57,Asia
Iran,402.7,IRN,2020,324.86,Asia
Iran,402.7,IRN,2021,340.88,Asia
Iraq,232.2,IRQ,1985,20.973,Asia
Iraq,232.2,IRQ,1986,22.287,Asia
Iraq,232.2,IRQ,1987,22.51,Asia
Iraq,232.2,IRQ,1988,23.45,Asia
Iraq,232.2,IRQ,1989,23.86,Asia
Iraq,232.2,IRQ,1990,28.373178,Asia
Iraq,232.2,IRQ,1991,13.359353,Asia
Iraq,232.2,IRQ,1992,21.912235,Asia
Iraq,232.2,IRQ,1993,27.089582,Asia
Iraq,232.2,IRQ,1994,26.663286,Asia
Iraq,232.2,IRQ,1995,26.497929,Asia
Iraq,232.2,IRQ,1996,25.981339,Asia
Iraq,232.2,IRQ,1997,26.692944,Asia
Iraq,232.2,IRQ,1998,26.74356,Asia
Iraq,232.2,IRQ,1999,24.720879,Asia
Iraq,232.2,IRQ,2000,30.02,Asia
Iraq,232.2,IRQ,2001,30.34,Asia
Iraq,232.2,IRQ,2002,31.85,Asia
Iraq,232.2,IRQ,2003,26.66,Asia
Iraq,232.2,IRQ,2004,30.38,Asia
Iraq,232.2,IRQ,2005,28.88,Asia
Iraq,232.2,IRQ,2006,32.11,Asia
Iraq,232.2,IRQ,2007,31.53,Asia
Iraq,232.2,IRQ,2008,34.8,Asia
Iraq,232.2,IRQ,2009,43.02,Asia
Iraq,232.2,IRQ,2010,46.21,Asia
Iraq,232.2,IRQ,2011,50.83,Asia
Iraq,232.2,IRQ,2012,43.48,Asia
Iraq,232.2,IRQ,2013,55.21,Asia
Iraq,232.2,IRQ,2014,63.9,Asia
Iraq,232.2,IRQ,2015,64.75,Asia
Iraq,232.2,IRQ,2016,75.46,Asia
Iraq,232.2,IRQ,2017,82.29,Asia
Iraq,232.2,IRQ,2018,83.11,Asia
Iraq,232.2,IRQ,2019,89.19,Asia
Iraq,232.2,IRQ,2020,91.75,Asia
Iraq,232.2,IRQ,2021,97.26,Asia
Ireland,245.8,IRL,1985,12.088,Europe
Ireland,245.8,IRL,1986,12.652,Europe
Ireland,245.8,IRL,1987,13.064,Europe
Ireland,245.8,IRL,1988,13.228,Europe
Ireland,245.8,IRL,1989,13.833,Europe
Ireland,245.8,IRL,1990,14.23,Europe
Ireland,245.8,IRL,1991,14.93,Europe
Ireland,245.8,IRL,1992,15.78,Europe
Ireland,245.8,IRL,1993,16.14,Europe
Ireland,245.8,IRL,1994,16.83,Europe
Ireland,245.8,IRL,1995,17.61,Europe
Ireland,245.8,IRL,1996,18.91,Europe
Ireland,245.8,IRL,1997,19.69,Europe
Ireland,245.8,IRL,1998,20.89,Europe
Ireland,245.8,IRL,1999,21.77,Europe
Ireland,245.8,IRL,2000,23.67,Europe
Ireland,245.8,IRL,2001,24.64,Europe
Ireland,245.8,IRL,2002,24.84,Europe
Ireland,245.8,IRL,2003,24.86,Europe
Ireland,245.8,IRL,2004,25.22,Europe
Ireland,245.8,IRL,2005,25.62,Europe
Ireland,245.8,IRL,2006,27.11,Europe
Ireland,245.8,IRL,2007,28.37,Europe
Ireland,245.8,IRL,2008,29.92,Europe
Ireland,245.8,IRL,2009,27.97,Europe
Ireland,245.8,IRL,2010,28.16,Europe
Ireland,245.8,IRL,2011,27.16,Europe
Ireland,245.8,IRL,2012,27.13,Europe
Ireland,245.8,IRL,2013,25.57,Europe
Ireland,245.8,IRL,2014,25.81,Europe
Ireland,245.8,IRL,2015,28.1,Europe
Ireland,245.8,IRL,2016,30.23,Europe
Ireland,245.8,IRL,2017,30.66,Europe
Ireland,245.8,IRL,2018,30.9,Europe
Ireland,245.8,IRL,2019,30.7,Europe
Ireland,245.8,IRL,2020,31.29,Europe
Ireland,245.8,IRL,2021,29.88,Europe
Israel,305,ISR,1985,15.4314,Asia
Israel,305,ISR,1986,16.0342,Asia
Israel,305,ISR,1987,17.677,Asia
Israel,305,ISR,1988,19.3525,Asia
Israel,305,ISR,1989,20.4533,Asia
Israel,305,ISR,1990,20.8976,Asia
Israel,305,ISR,1991,21.5141,Asia
Israel,305,ISR,1992,24.6862,Asia
Israel,305,ISR,1993,25.9997,Asia
Israel,305,ISR,1994,28.3157,Asia
Israel,305,ISR,1995,30.437,Asia
Israel,305,ISR,1996,32.5694,Asia
Israel,305,ISR,1997,35.111,Asia
Israel,305,ISR,1998,37.9764,Asia
Israel,305,ISR,1999,39.2275,Asia
Israel,305,ISR,2000,40.1,Asia
Israel,305,ISR,2001,41.32,Asia
Israel,305,ISR,2002,42.77,Asia
Israel,305,ISR,2003,44.22,Asia
Israel,305,ISR,2004,44.44,Asia
Israel,305,ISR,2005,45.69,Asia
Israel,305,ISR,2006,47.52,Asia
Israel,305,ISR,2007,50.56,Asia
Israel,305,ISR,2008,53.39,Asia
Israel,305,ISR,2009,54.73,Asia
Israel,305,ISR,2010,58.56,Asia
Israel,305,ISR,2011,59.6,Asia
Israel,305,ISR,2012,63.01,Asia
Israel,305,ISR,2013,61.33,Asia
Israel,305,ISR,2014,60.86,Asia
Israel,305,ISR,2015,64.24,Asia
Israel,305,ISR,2016,67.03,Asia
Israel,305,ISR,2017,67.6,Asia
Israel,305,ISR,2018,68.87,Asia
Israel,305,ISR,2019,71.72,Asia
Israel,305,ISR,2020,71.61,Asia
Israel,305,ISR,2021,73.08,Asia
Italy,2129,ITA,1985,185.74,Europe
Italy,2129,ITA,1986,192.33,Europe
Italy,2129,ITA,1987,201.372,Europe
Italy,2129,ITA,1988,203.561,Europe
Italy,2129,ITA,1989,210.75,Europe
Italy,2129,ITA,1990,213.15,Europe
Italy,2129,ITA,1991,218.43,Europe
Italy,2129,ITA,1992,222.37,Europe
Italy,2129,ITA,1993,219.39,Europe
Italy,2129,ITA,1994,228.45,Europe
Italy,2129,ITA,1995,237,Europe
Italy,2129,ITA,1996,239.05,Europe
Italy,2129,ITA,1997,245.81,Europe
Italy,2129,ITA,1998,252.93,Europe
Italy,2129,ITA,1999,258.6,Europe
Italy,2129,ITA,2000,269.15,Europe
Italy,2129,ITA,2001,271.08,Europe
Italy,2129,ITA,2002,276.76,Europe
Italy,2129,ITA,2003,285.38,Europe
Italy,2129,ITA,2004,294.83,Europe
Italy,2129,ITA,2005,295.72,Europe
Italy,2129,ITA,2006,306.67,Europe
Italy,2129,ITA,2007,307.21,Europe
Italy,2129,ITA,2008,312.5,Europe
Italy,2129,ITA,2009,287.58,Europe
Italy,2129,ITA,2010,297.91,Europe
Italy,2129,ITA,2011,299.74,Europe
Italy,2129,ITA,2012,296.48,Europe
Italy,2129,ITA,2013,287.07,Europe
Italy,2129,ITA,2014,277.44,Europe
Italy,2129,ITA,2015,280.95,Europe
Italy,2129,ITA,2016,287.2,Europe
Italy,2129,ITA,2017,293.33,Europe
Italy,2129,ITA,2018,287.39,Europe
Italy,2129,ITA,2019,291.35,Europe
Italy,2129,ITA,2020,277.72,Europe
Italy,2129,ITA,2021,282.94,Europe
Japan,4770,JPN,1985,671.953,Asia
Japan,4770,JPN,1986,676.363,Asia
Japan,4770,JPN,1987,719.085,Asia
Japan,4770,JPN,1988,753.728,Asia
Japan,4770,JPN,1989,799.769,Asia
Japan,4770,JPN,1990,881.5,Asia
Japan,4770,JPN,1991,911.303,Asia
Japan,4770,JPN,1992,916.787,Asia
Japan,4770,JPN,1993,926.103,Asia
Japan,4770,JPN,1994,984.493,Asia
Japan,4770,JPN,1995,1010.88,Asia
Japan,4770,JPN,1996,1029.857,Asia
Japan,4770,JPN,1997,1054.864,Asia
Japan,4770,JPN,1998,1059.663,Asia
Japan,4770,JPN,1999,1079.142,Asia
Japan,4770,JPN,2000,988.4,Asia
Japan,4770,JPN,2001,970.17,Asia
Japan,4770,JPN,2002,986.56,Asia
Japan,4770,JPN,2003,975.95,Asia
Japan,4770,JPN,2004,1004.65,Asia
Japan,4770,JPN,2005,1015.16,Asia
Japan,4770,JPN,2006,1032.38,Asia
Japan,4770,JPN,2007,1073.51,Asia
Japan,4770,JPN,2008,1005.92,Asia
Japan,4770,JPN,2009,977.19,Asia
Japan,4770,JPN,2010,1082.17,Asia
Japan,4770,JPN,2011,1046.98,Asia
Japan,4770,JPN,2012,1046.6,Asia
Japan,4770,JPN,2013,1029.79,Asia
Japan,4770,JPN,2014,1028.71,Asia
Japan,4770,JPN,2015,1004.81,Asia
Japan,4770,JPN,2016,1004.97,Asia
Japan,4770,JPN,2017,1008.99,Asia
Japan,4770,JPN,2018,1012.06,Asia
Japan,4770,JPN,2019,992.26,Asia
Japan,4770,JPN,2020,964.13,Asia
Japan,4770,JPN,2021,958.53,Asia
Jordan,36.55,JOR,2000,6.93,Asia
Jordan,36.55,JOR,2001,7.1,Asia
Jordan,36.55,JOR,2002,7.64,Asia
Jordan,36.55,JOR,2003,7.52,Asia
Jordan,36.55,JOR,2004,8.43,Asia
Jordan,36.55,JOR,2005,9.08,Asia
Jordan,36.55,JOR,2006,10.45,Asia
Jordan,36.55,JOR,2007,12.21,Asia
Jordan,36.55,JOR,2008,13,Asia
Jordan,36.55,JOR,2009,13.42,Asia
Jordan,36.55,JOR,2010,13.89,Asia
Jordan,36.55,JOR,2011,13.77,Asia
Jordan,36.55,JOR,2012,15.6,Asia
Jordan,36.55,JOR,2013,16.23,Asia
Jordan,36.55,JOR,2014,17.17,Asia
Jordan,36.55,JOR,2015,17.93,Asia
Jordan,36.55,JOR,2016,18.54,Asia
Jordan,36.55,JOR,2017,19.58,Asia
Jordan,36.55,JOR,2018,19.26,Asia
Jordan,36.55,JOR,2019,19.43,Asia
Jordan,36.55,JOR,2020,20.04,Asia
Jordan,36.55,JOR,2021,21.88,Asia
Kazakhstan,225.6,KAZ,1985,81.263,Asia
Kazakhstan,225.6,KAZ,1986,85.094,Asia
Kazakhstan,225.6,KAZ,1987,88.49,Asia
Kazakhstan,225.6,KAZ,1988,88.417,Asia
Kazakhstan,225.6,KAZ,1989,89.657,Asia
Kazakhstan,225.6,KAZ,1990,87.379,Asia
Kazakhstan,225.6,KAZ,1991,85.99,Asia
Kazakhstan,225.6,KAZ,1992,83.166,Asia
Kazakhstan,225.6,KAZ,1993,77.889,Asia
Kazakhstan,225.6,KAZ,1994,66.777,Asia
Kazakhstan,225.6,KAZ,1995,66.739,Asia
Kazakhstan,225.6,KAZ,1996,58.747,Asia
Kazakhstan,225.6,KAZ,1997,52,Asia
Kazakhstan,225.6,KAZ,1998,49.8,Asia
Kazakhstan,225.6,KAZ,1999,47.3,Asia
Kazakhstan,225.6,KAZ,2000,51.64,Asia
Kazakhstan,225.6,KAZ,2001,55.38,Asia
Kazakhstan,225.6,KAZ,2002,58.33,Asia
Kazakhstan,225.6,KAZ,2003,63.86,Asia
Kazakhstan,225.6,KAZ,2004,66.95,Asia
Kazakhstan,225.6,KAZ,2005,67.92,Asia
Kazakhstan,225.6,KAZ,2006,71.66,Asia
Kazakhstan,225.6,KAZ,2007,76.62,Asia
Kazakhstan,225.6,KAZ,2008,80.35,Asia
Kazakhstan,225.6,KAZ,2009,78.73,Asia
Kazakhstan,225.6,KAZ,2010,82.65,Asia
Kazakhstan,225.6,KAZ,2011,86.58,Asia
Kazakhstan,225.6,KAZ,2012,90.62,Asia
Kazakhstan,225.6,KAZ,2013,92.61,Asia
Kazakhstan,225.6,KAZ,2014,94.64,Asia
Kazakhstan,225.6,KAZ,2015,91.64,Asia
Kazakhstan,225.6,KAZ,2016,94.63,Asia
Kazakhstan,225.6,KAZ,2017,103.12,Asia
Kazakhstan,225.6,KAZ,2018,107.27,Asia
Kazakhstan,225.6,KAZ,2019,106.48,Asia
Kazakhstan,225.6,KAZ,2020,107.8,Asia
Kazakhstan,225.6,KAZ,2021,114.16,Asia
Kenya,62.72,KEN,2000,4.05,Africa
Kenya,62.72,KEN,2001,4.59,Africa
Kenya,62.72,KEN,2002,4.76,Africa
Kenya,62.72,KEN,2003,5.11,Africa
Kenya,62.72,KEN,2004,5.45,Africa
Kenya,62.72,KEN,2005,5.86,Africa
Kenya,62.72,KEN,2006,6.32,Africa
Kenya,62.72,KEN,2007,6.52,Africa
Kenya,62.72,KEN,2008,6.41,Africa
Kenya,62.72,KEN,2009,6.57,Africa
Kenya,62.72,KEN,2010,7.22,Africa
Kenya,62.72,KEN,2011,7.59,Africa
Kenya,62.72,KEN,2012,8.09,Africa
Kenya,62.72,KEN,2013,8.68,Africa
Kenya,62.72,KEN,2014,8.37,Africa
Kenya,62.72,KEN,2015,9.87,Africa
Kenya,62.72,KEN,2016,9.69,Africa
Kenya,62.72,KEN,2017,10.71,Africa
Kenya,62.72,KEN,2018,11.24,Africa
Kenya,62.72,KEN,2019,11.48,Africa
Kenya,62.72,KEN,2020,11.75,Africa
Kenya,62.72,KEN,2021,11.83,Africa
Kuwait,179.3,KWT,1985,15.417,Asia
Kuwait,179.3,KWT,1986,16.935,Asia
Kuwait,179.3,KWT,1987,18.092,Asia
Kuwait,179.3,KWT,1988,19.599,Asia
Kuwait,179.3,KWT,1989,21.085,Asia
Kuwait,179.3,KWT,1990,18.477,Asia
Kuwait,179.3,KWT,1991,10.78,Asia
Kuwait,179.3,KWT,1992,16.885,Asia
Kuwait,179.3,KWT,1993,20.178,Asia
Kuwait,179.3,KWT,1994,22.802,Asia
Kuwait,179.3,KWT,1995,23.724,Asia
Kuwait,179.3,KWT,1996,25.475,Asia
Kuwait,179.3,KWT,1997,26.724,Asia
Kuwait,179.3,KWT,1998,29.984,Asia
Kuwait,179.3,KWT,1999,31.576,Asia
Kuwait,179.3,KWT,2000,30.38,Asia
Kuwait,179.3,KWT,2001,32.24,Asia
Kuwait,179.3,KWT,2002,34.18,Asia
Kuwait,179.3,KWT,2003,37.41,Asia
Kuwait,179.3,KWT,2004,38.78,Asia
Kuwait,179.3,KWT,2005,41.11,Asia
Kuwait,179.3,KWT,2006,44.75,Asia
Kuwait,179.3,KWT,2007,45.83,Asia
Kuwait,179.3,KWT,2008,48.64,Asia
Kuwait,179.3,KWT,2009,50.02,Asia
Kuwait,179.3,KWT,2010,53.66,Asia
Kuwait,179.3,KWT,2011,54.04,Asia
Kuwait,179.3,KWT,2012,57.45,Asia
Kuwait,179.3,KWT,2013,57.33,Asia
Kuwait,179.3,KWT,2014,61.24,Asia
